title,originallink,link,description,pubDate,corp_name,E,S,G,value
"삼성에스디에스, 우호적인 영업환경으로 호실적 기록",http://www.betanews.net:8080/article/1262874.html,http://www.betanews.net:8080/article/1262874.html,"SK증권이 삼성에스디에스에 대해 투자 의견 매수와 목표 주가 25만원을 제시했다. 증권사 자료에 따르면 삼성에스디에스 올해 1분기 실적은 매출액 3 조 613 억원(25.7%), 영업이익 2,171 억원(26.8% , OPM: 7.1%)이다....","Mon, 26 Apr 2021 23:04:00 +0900",삼성에스디에스,0,0,0,0
"[투자의窓] 공매도세력 떡실신시킨 개미들의 반란, AMC 시가총액 18조원 껑충...",https://www.news2day.co.kr/article/20210603500017,https://www.news2day.co.kr/article/20210603500017,AMC의 시가총액은 삼성에스디에스나 HMM 등 국내 주식시장에 상장된 굵직한 대기업들을 앞서는 수준이다. AMC는 정규장 이후 애프터장에서도 8% 이상 올라 추가상승에 대한 기대감을 불러일으켰다. AMC의 주가급등에...,"Thu, 03 Jun 2021 09:58:00 +0900",삼성에스디에스,0,0,0,0
"[특징주] 삼성에스디에스, 1분기 영업익 2179억원...4%대 상승",http://theviewers.co.kr/View.aspx?No=1578910,http://theviewers.co.kr/View.aspx?No=1578910,뷰어스 이승아 기­자 삼성에스디에스가 오전장에서 4% 상승을 보였다. 한국거래소에 따르면 삼성에스디에스는 23일 오전 10시 13분 현재 4% 상승한 19만5000원에 거래되고 있다. 삼성에스디에스는 1분기 영업익...,"Fri, 23 Apr 2021 10:30:00 +0900",삼성에스디에스,0,0,0,0
[23일 금융섹터 공시] 하나금융지주,http://www.betanews.net:8080/article/1281540.html,http://www.betanews.net:8080/article/1281540.html,▲ © 베타뉴스 인포그래픽. ▲ 권숙교(임원)씨는 하나금융지주의 주식 250주를 늘렸다고 밝혔다. 권씨는 이번 거래로 1100만원의 지분이 증가했다.,"Thu, 23 Sep 2021 19:18:00 +0900",하나금융지주,0,0,0,0
"미래에셋, 한국투자증권, 하나금융투자 등 증권사 마이데이터 판 바꾼다",http://www.pinpointnews.co.kr/view.php?ud=202109222113487142c642673384_45,http://www.pinpointnews.co.kr/view.php?ud=202109222113487142c642673384_45,"하나금융투자는 마이데이터 본허가를 함께 획득한 하나은행, 하나카드, 핀크 등 하나금융지주 계열사와 마이데이터를 활용하는 앱을 통해 은행과 보험, 연금 등의 통합자산관리 플랫폼을 내놓을 계획이다. 키움증권은...","Thu, 23 Sep 2021 08:01:00 +0900",하나금융지주,0,0,0,0
"금융지주 회장님, 코로나19 이후 자사주 쇼핑(종합)",https://view.asiae.co.kr/article/2021091414364242858,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004969394,14일 금융감독원 전자공시스템에 따르면 KB·신한·우리·하나금융지주의 CEO는 코로나 사태 이후인 지난 1월부터 이날까지 자사주를 약 4만5000주 매수했다. 가장 많은 자사주를 매입한 이는 손태승 우리금융 회장이다....,"Tue, 14 Sep 2021 15:03:00 +0900",하나금융지주,0,0,0,0
"고승범·금융지주 회장, ‘의기투합’…가계대출, 센 규제온다(종합)",http://www.edaily.co.kr/news/newspath.asp?newsid=02958566629178808,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005034557,"“실수요 아닌 대출 신경써달라” “책임지고 점검” 고승범(왼쪽 네번째) 금융위원장과 손태승(왼쪽부터) 우리금융지주 회장, 김정태 하나금융지주 회장, 윤종규 KB금융지주 회장, 조용병 신한금융지주 회장, 손병환...","Fri, 10 Sep 2021 17:48:00 +0900",하나금융지주,0,0,0,0
"하나금융 글로벌 탄소회계 금융협회가입, ""지속가능성장에 역할""",https://www.businesspost.co.kr/BP?command=article_view&num=250262,https://www.businesspost.co.kr/BP?command=article_view&num=250262,7월에는 하나금융지주 이사회 내 지속가능경영위원회가 '하나금융그룹 지속가능금융 프레임워크' 제정을 결의해 지속가능금융을 정의하고 ESG금융 확대 및 투명한 실적관리를 위한 기반을 마련해오고 있다....,"Tue, 14 Sep 2021 11:26:00 +0900",하나금융지주,1,0,0,1
"""모이면 시너지 무한대"" 4대 금융지주, 하반기 비은행부문 키워드는",https://www.ekn.kr/web/view.php?key=20210914010002358,https://www.ekn.kr/web/view.php?key=20210914010002358,"하나금융지주는 하나금융투자 등 증권업은 물론 보험 등 비은행부문에서 수익을 극대화할 수 있도록 여러 방안을 모색 중인 것으로 전해졌다. 금융권 관계자는 ""현재까지 금융시장에 나온 매물은 한국씨티은행...","Tue, 14 Sep 2021 16:34:00 +0900",하나금융지주,0,0,0,0
"[은행가소식] 하나금융, 'PCAF' 가입",https://www.asiatime.co.kr/article/20210914500315,https://www.asiatime.co.kr/article/20210914500315,"■ 하나금융, 글로벌 환경 이니셔티브 'PCAF' 가입 하나금융지주는 금융의 사회적 기여 확대를 통한 ESG경영 확산 및 저탄소 경제체제로의 이행 촉진을 위해 글로벌 환경 이니셔티브인 'PCAF(탄소회계금융협회)'에...","Tue, 14 Sep 2021 17:30:00 +0900",하나금융지주,1,0,0,1
"[은행가소식] 하나금융, '같이 도시락' 지원사업 실시",https://www.asiatime.co.kr/article/20210913500273,https://www.asiatime.co.kr/article/20210913500273,"■ 하나금융, '같이(가치) 도시락' 지원사업 실시 하나금융지주는 장애부모가정과 조손가정 청소년의 결식 및 영양불균형 해소를 위해 지난 6월 설립된 그룹의 공익재단법인 청소년그루터기재단을 통해 '같이(가치)...","Mon, 13 Sep 2021 17:30:00 +0900",하나금융지주,0,1,0,1
[Who Is ?] 김태오 DGB금융지주 대표이사 회장,https://www.businesspost.co.kr/BP?command=article_view&num=249761,https://www.businesspost.co.kr/BP?command=article_view&num=249761,"하나은행 대구경북지역본부 본부장과 가계기획 및 추진본부 부행장보, 하나은행 카드본부 부행장보, 하나금융지주 부사장, 영남사업본부대표 부행장을 거쳐 하나HSBC생명(현 하나생명) 대표이사 사장으로 선임됐다....","Fri, 10 Sep 2021 10:22:00 +0900",하나금융지주,0,0,1,0
"하나금융, 글로벌 기준 맞춰 온실가스 배출량 측정",https://www.ngetnews.com/news/articleView.html?idxno=403167,https://www.ngetnews.com/news/articleView.html?idxno=403167,뉴스저널리즘 차진형 기자 기자 = 하나금융지주는 14일 글로벌 환경 이니셔티브인 PCAF에 가입했다. 사진=하나금융지주 하나금융지주는 14일 글로벌 환경 이니셔티브인 'PCAF(탄소회계금융협회)'에 가입했다. PCAF는...,"Tue, 14 Sep 2021 11:43:00 +0900",하나금융지주,1,0,0,1
"[은행가소식] 하나금융 라인뱅크, 신규고객 20만명 돌파",https://www.asiatime.co.kr/article/20210917500215,https://www.asiatime.co.kr/article/20210917500215,"■ 하나금융 라인뱅크, 신규고객 20만명 돌파 하나금융지주가 지난 6월 인도네시아에서 출범한 'LINE Bank(이하 라인뱅크)'가 출범 3개월 만에 신규 고객 20만명을 돌파했다. 라인뱅크는 신규 고객 20만명 유치와 더불어...","Fri, 17 Sep 2021 17:32:00 +0900",하나금융지주,0,0,0,0
"코시국 추석, 금융지주 회장님은 어떻게 보내시나요?",https://www.asiatime.co.kr/article/20210916500047,https://www.asiatime.co.kr/article/20210916500047,"지난 6월 3일 서울 마포구 홍대 앞에 위치한 'H-PULSE'에서 열린 '청소년그루터기재단' 출범식에서 재단 이사장을 맡게 된 김정태 하나금융지주 회장(왼쪽 세 번째)이 오찬석 재단 감사(왼쪽 첫 번째, 전 한영회계법인...","Sun, 19 Sep 2021 09:50:00 +0900",하나금융지주,0,0,0,0
"은행주 거의 다 하락, 하나금융 약간 내리고 카카오뱅크 1%대 올라",https://www.businesspost.co.kr/BP?command=article_view&num=251076,https://www.businesspost.co.kr/BP?command=article_view&num=251076,"17일 하나금융지주 주가는 전날보다 0.78%(350원) 하락한 4만4400원에 장을 마감했다. 하나금융지주 로고. 기관투자자는 16억 원, 외국인투자자는 60억 원가량의 주식을 순매도했다. 개인투자자는 75억 원가량의...","Fri, 17 Sep 2021 16:56:00 +0900",하나금융지주,0,0,0,0
"하나금융, 장애 부모·조손가정 청소년 500가구 '같이 도시락' 지원",https://www.ngetnews.com/news/articleView.html?idxno=403153,https://www.ngetnews.com/news/articleView.html?idxno=403153,사진=하나금융지주 하나금융지주는 13일 공익재단법인 청소년그루터기재단을 통해 '같이(가치) 도시락' 지원사업을 실시한다고 밝혔다. 이번 사업은 코로나19로 장기화로 취약계층 청소년의 결식과 영양불균형 해소를...,"Mon, 13 Sep 2021 14:31:00 +0900",하나금융지주,0,1,0,1
코로나에 주가 급락…금융지주 회장들 4만주 사들여,https://view.asiae.co.kr/article/2021091409484771092,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004969163,14일 금융감독원 전자공시스템에 따르면 KB·신한·우리·하나금융지주의 CEO는 코로나 사태 이후인 지난 1월부터 이날까지 자사주를 약 4만주 매수했다. 가장 많은 자사주를 매입한 이는 손태승 우리금융 회장이다. 전날...,"Tue, 14 Sep 2021 11:05:00 +0900",하나금융지주,0,0,0,0
김정태 하나금융 회장의 삶과 도전 (7)설득의 달인,https://www.sporbiz.co.kr/article/20210916570179,https://www.sporbiz.co.kr/article/20210916570179,김정태 하나금융지주 회장은 배짱이 두둑하기로 정평이 난 인물이다. 여기에 더해 리더십도 갖춰 어떤 난관이든 잘 헤쳐왔다. 학창시절부터 그의 리더십은 남달랐다. 경남고 3학년 때 그는 학생회 간부로서 전교생 조회...,"Thu, 16 Sep 2021 13:56:00 +0900",하나금융지주,0,0,0,0
"하나금융지주, 금리인상 시기 자본효율성 커진다-대신",http://www.edaily.co.kr/news/newspath.asp?newsid=01308726629178808,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005033788,대신증권은 10일 하나금융지주(086790)가 금리인상 속에 하반기에도 실적호조세를 보일 것이라 기대했다. 투자의견 ‘매수’와 목표주가 5만3000원은 유지했다. 박혜진 대신증권 연구원은 “하나금융지주는 비(非)...,"Fri, 10 Sep 2021 07:55:00 +0900",하나금융지주,0,0,0,0
"아모레퍼시픽X네이버, '슈퍼 뷰티 위크' 개최",https://daily.hankooki.com/lpage/industry/202109/dh20210924110750148000.htm?s_ref=nv,https://daily.hankooki.com/lpage/industry/202109/dh20210924110750148000.htm?s_ref=nv,아모레퍼시픽그룹 14개 브랜드 참가 특별한 고객 혜택·구매 경험 제공 아모레퍼시픽이 네이버와 함께 이커머스 브랜드 기획전 '아모레퍼시픽X네이버 슈퍼 뷰티 위크'를 개최한다고 24일 밝혔다. 오는 27일부터 다음 달...,"Fri, 24 Sep 2021 11:10:00 +0900",아모레퍼시픽,0,0,0,0
"아모레퍼시픽, 올해 최대 규모 이커머스 기획전 연다",https://view.asiae.co.kr/article/2021092408205188296,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004973283,아모레퍼시픽은 네이버와 함께 올해 최대 규모의 이커머스 브랜드 기획전 '아모레퍼시픽네이버 슈퍼 뷰티 위크'를 개최한다고 24일 밝혔다. 27일부터 다음달 3일까지 네이버쇼핑에서 진행하는 기획전에는...,"Fri, 24 Sep 2021 08:18:00 +0900",아모레퍼시픽,0,0,0,0
"아모레퍼시픽, 네이버와 '슈퍼 뷰티 위크' 개최",https://www.dailian.co.kr/news/view/1035427/?sc=Naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002532349,아모레퍼시픽은 네이버와 함께 이달 27일부터 내달 3일까지 '아모레퍼시픽X네이버 슈퍼 뷰티 위크'를 개최한다. 올해 최대 규모 이커머스 브랜드 기획전이다. 이번 행사를 통해 아모레퍼시픽은 고객들에게 다양한 방식으로...,"Fri, 24 Sep 2021 09:43:00 +0900",아모레퍼시픽,0,0,0,0
아모레퍼시픽 X 네이버 '슈퍼 뷰티 위크' 개최,https://www.ebn.co.kr/news/view/1501563/?sc=Naver,https://www.ebn.co.kr/news/view/1501563/?sc=Naver,아모레퍼시픽은 네이버와 이커머스 브랜드 기획전 '아모레퍼시픽 X 네이버 슈퍼 뷰티 위크'를 개최한다고 24일 밝혔다. 슈퍼 뷰티 위크는 오는 27일부터 내달 3일까지 매일 열린다. 아모레퍼시픽그룹에서는 설화수...,"Fri, 24 Sep 2021 09:36:00 +0900",아모레퍼시픽,0,0,0,0
"아모레퍼시픽, 네이버와 '슈퍼 뷰티 위크' 개최…참여 브랜드는",http://news.tf.co.kr/read/economy/1889569.htm,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=629&aid=0000107332,올해 최대 이커머스 기획전 아모레퍼시픽그룹 14개 브랜드 참가 아모레퍼시픽이 네이버와 함께 올해 최대 규모의 이커머스 브랜드 기획전 '아모레퍼시픽X네이버 슈퍼 뷰티 위크'를 개최한다고 24일 밝혔다. 오는 27일부터...,"Fri, 24 Sep 2021 09:16:00 +0900",아모레퍼시픽,0,0,0,0
설화수 등 최대 80% 할인…아모레퍼시픽·네이버 뷰티위크,http://www.newsis.com/view/?id=NISX20210924_0001591692&cID=13001&pID=13000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010734176,아모레퍼시픽이 27일부터 다음달 3일까지 네이버와 함께 '아모레퍼시픽X네이버 슈퍼 뷰티 위크'를 연다. 올해 최대 규모 이커머스 브랜드 기획전이다. 아모레퍼시픽그룹 브랜드 14개가 참가한다. 네이버쇼핑 라이브...,"Fri, 24 Sep 2021 08:35:00 +0900",아모레퍼시픽,0,0,0,0
아모레퍼시픽X네이버 '슈퍼 뷰티 위크' 개최...최대 80% 할인,http://www.newspim.com/news/view/20210924000067,http://www.newspim.com/news/view/20210924000067,신수용 인턴기자 = 아모레퍼시픽은 네이버와 27일부터 10월 3일까지 '아모레퍼시픽X네이버 슈퍼 뷰티 위크'를 개최한다고 24일 밝혔다. 헤라와 마몽드 등 14개 아모레퍼시픽 브랜드가 행사에 참여한다. 매일 10시...,"Fri, 24 Sep 2021 09:10:00 +0900",아모레퍼시픽,0,0,0,0
"""봄날 짧았다"" 아모레퍼시픽, 투자의견 '중립'",https://www.sedaily.com/NewsView/22RL8386QV,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003965335,"KB증권이 아모레퍼시픽의 중국 매출 성장률이 시장 평균을 지속 밑돌 것이라고 전망했다. 이에 아모레퍼시픽에 대한 투자의견을 매수에서 중립으로 내렸고, 목표주가도 기존 28만 원에 21만 5,000원으로 대폭 낮췄다....","Fri, 24 Sep 2021 08:03:00 +0900",아모레퍼시픽,0,0,0,0
"[단독]아모레퍼시픽, 설화수 브랜드 유닛장 심재완 전무 선임",http://www.edaily.co.kr/news/newspath.asp?newsid=02433766629183072,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005043055,아모레퍼시픽(090430)이 신임 설화수 브랜드 유닛장에 심재완 에뛰드 대표이사(전무)를 선임했다. 아모레퍼시픽은 설화수를 대표적인 럭셔리 브랜드로 집중 육성하기 위해 작년 11월 조직개편에서 별도 유닛(본부)으로...,"Thu, 23 Sep 2021 13:24:00 +0900",아모레퍼시픽,0,0,1,0
아모레퍼시픽·네이버 슈퍼 뷰티 위크 개최,http://www.nspna.com/news/?mode=view&newsid=528030,http://www.nspna.com/news/?mode=view&newsid=528030,"이복현 기자, 아모레퍼시픽이 네이버와 함께 이커머스 브랜드 기획전 ‘아모레퍼시픽X네이버 슈퍼 뷰티 위크’를 개최한다. 9월 27일부터 10월 3일까지 일주일간 매일, 네이버쇼핑에서 진행하는 기획전에는...","Fri, 24 Sep 2021 14:00:00 +0900",아모레퍼시픽,0,0,0,0
"아모레퍼시픽, 실적 부진 전망에 목표가 23% 하향 조정-KB증권",http://www.fnnews.com/news/202109240835119115,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004713188,"KB증권은 24일 아모레퍼시픽에 대해 올해 3·4분기 저조한 실적을 거둘 것으로 전망하면서 투자의견을 ‘중립(HOLD)’으로 내리고, 목표주가도 기존 28만원에서 21만5000원으로 23% 하향 조정했다. 박신애 KB증권 연구원은...","Fri, 24 Sep 2021 10:04:00 +0900",아모레퍼시픽,0,0,0,0
"아모레퍼시픽-네이버, '슈퍼 뷰티 위크' 개최",https://www.tfmedia.co.kr/news/article.html?no=112851,https://www.tfmedia.co.kr/news/article.html?no=112851,"올해 최대 이커머스 기획전 아모레퍼시픽그룹 14개 브랜드 참가 매일 다양한 행사 통해 특별한 고객 혜택과 구매 경험 제공  아모레퍼시픽이 네이버와 함께 올해 최대 규모의 이커머스 브랜드 기획전, '아모레퍼시픽...","Fri, 24 Sep 2021 13:30:00 +0900",아모레퍼시픽,0,0,0,0
